epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,2.851487978644993,0.17843411394617267,0.15714748672011525,0.027277858077432618
2,warmup,2.7818092366923457,0.2481649772806711,0.17877643170927407,-0.029971963569407987
3,warmup,2.7043168441109033,0.34288710241174414,0.22089678667830706,-0.009301731488191786
4,warmup,2.6173318469006084,0.38745193988116045,0.27162495358087246,0.06672573763859767
5,warmup,2.556987492934517,0.3556448794127927,0.2755673485456155,0.04130418168964043
6,warmup,2.5154663168865703,0.35249912617965745,0.27070392869035287,0.05745412229867169
7,warmup,2.4916782171829888,0.2988465571478504,0.27873895198394477,0.027219962442829742
8,warmup,2.4739522260168325,0.3811604334148899,0.2981922626521484,0.11838473965611598
9,warmup,2.457772669584855,0.341139461726669,0.27690985386643374,0.0596340975715503
10,warmup,2.441991609075795,0.34445997902831177,0.30340196097915056,0.07637795165474039
11,warmup,2.43798623914304,0.2920307584760573,0.2696179287524479,0.023537170473049245
12,warmup,2.429682202961134,0.32051730164278225,0.3114588476898193,0.044902489010168876
13,warmup,2.4216064059216045,0.29517651170919257,0.31464669115851696,0.07369105519318492
14,warmup,2.4153082629908686,0.3327507864383083,0.3158679702146669,0.026959063838547986
15,warmup,2.410793511763863,0.33572177560293603,0.2631605104483648,-0.01893128582556508
16,warmup,2.406424475752789,0.30373995106606083,0.2921336849611125,0.0338531432642417
17,warmup,2.405661157939745,0.2719328905976931,0.2791331758871968,-0.040860471439393656
18,warmup,2.3987848966018013,0.37347081440055924,0.2983924738476308,0.06793664911186756
19,warmup,2.397017370099607,0.3570429919608529,0.31096725527536817,0.03364518439537529
20,warmup,2.3906089741250742,0.38640335547011534,0.32259342353622356,0.07649628524163814
21,universum,0.16972369668276413,0.26983572177560294,0.28894857488780706,0.031071816608220195
22,universum,0.16990325437939685,0.2815449143656064,0.25385473024112176,-0.026560311329191004
23,universum,0.1692843981411146,0.2894092974484446,0.2753627747898136,-0.0022387521843487803
24,universum,0.16878387526325558,0.28276826284515905,0.28710396891516293,-0.0066681922064717085
25,universum,0.16862445292265518,0.3451590353023418,0.2843663414209693,0.007476259328121113
26,universum,0.16816075534924216,0.3002446696959105,0.2756229971106262,-0.020419960102082826
27,universum,0.16804428916910422,0.30391471513456836,0.2893131188312741,-0.010911719924233738
28,universum,0.16770496770091678,0.3570429919608529,0.2743064627729759,0.015477099809777949
29,universum,0.16763741814571878,0.3458580915763719,0.28499740128997963,0.013436247885730411
30,universum,0.16757427674272787,0.2906326459279972,0.23121594099378162,0.004508873590846811
31,universum,0.16708601492902506,0.28032156588605384,0.24713563428446214,-0.03671672926599602
32,universum,0.16717997517274774,0.3718979377839916,0.2669430568717065,0.03477808886223012
33,universum,0.16662041259848553,0.2696609577070954,0.24411358215987827,-0.02049405679821271
34,universum,0.16686899700890417,0.2693114295700804,0.2732317890426181,-0.016035721839905925
35,universum,0.16637280583381653,0.2581265291855994,0.25635577221593553,-0.018579211247187838
36,universum,0.16571623670018237,0.39217056973086334,0.3188134670497344,0.045201129733037054
37,universum,0.165852761786917,0.34061516952114645,0.28297728331844957,-0.004633441569313001
38,universum,0.1654326617717743,0.3226144704648724,0.2983502575971816,0.03121099632045345
39,universum,0.16570098115050275,0.311604334148899,0.22846106047480824,-0.022332290424439283
40,universum,0.1651654522056165,0.3435861586857742,0.2849061303486,0.003317122447090846
